0.003704, 0.148148, 50
0.015725, 0.240434, 50
0.035755, 0.400583, 50
0.063781, 0.560521, 50
0.099789, 0.720161, 50
0.143760, 0.879417, 50
0.195670, 1.038200, 50
0.255491, 1.196420, 50
0.323190, 1.353984, 50
0.398730, 1.510798, 50
0.482068, 1.666768, 50
0.573158, 1.821798, 50
0.671947, 1.975789, 50
0.778380, 2.128644, 50
0.892393, 2.280268, 50
1.013921, 2.430563, 50
1.142893, 2.579434, 50
1.279232, 2.726788, 50
1.422859, 2.872534, 50
1.573688, 3.016583, 50
1.731631, 3.158849, 50
1.896593, 3.299245, 50
2.068477, 3.437690, 50
2.247182, 3.574098, 50
2.432602, 3.708387, 50
2.624625, 3.840472, 50
2.823138, 3.970265, 50
3.024307, 4.023375, 50
3.224376, 4.001380, 50
3.423345, 3.979385, 50
3.618018, 3.893446, 50
3.804810, 3.735845, 50
3.983377, 3.571348, 50
4.153831, 3.409066, 50
4.316276, 3.248914, 50
4.470817, 3.090809, 50
4.617550, 2.934666, 50
4.756570, 2.780404, 50
4.887967, 2.627936, 50
5.011826, 2.477177, 50
5.128228, 2.328037, 50
5.237249, 2.180425, 50
5.338961, 2.034250, 50
5.433432, 1.889415, 50
5.520723, 1.745824, 50
5.600892, 1.603381, 50
5.673992, 1.461988, 50
5.740069, 1.321548, 50
5.799168, 1.181965, 50
5.851325, 1.043143, 50
5.896574, 0.904988, 50
5.934944, 0.767408, 50
5.966460, 0.630312, 50
5.991141, 0.493611, 50
6.009001, 0.357218, 50
6.020054, 0.221047, 50
6.024305, 0.085013, 50
6.024730, 0.008510, 50
6.024730, 0.000000, 50
