0.006103, 0.244130, 50
0.029089, 0.459723, 50
0.067307, 0.764359, 50
0.120614, 1.066135, 50
0.188801, 1.363737, 50
0.271587, 1.655716, 50
0.368611, 1.940487, 50
0.479430, 2.216370, 50
0.603511, 2.481637, 50
0.740241, 2.734600, 50
0.888925, 2.973676, 50
1.048798, 3.197455, 50
1.219033, 3.404706, 50
1.398751, 3.594344, 50
1.587017, 3.765326, 50
1.782843, 3.916514, 50
1.985168, 4.046515, 50
2.192847, 4.153571, 50
2.404626, 4.235589, 50
2.619150, 4.290465, 50
2.834997, 4.316957, 50
3.041052, 4.121086, 50
3.228316, 3.745285, 50
3.404142, 3.516525, 50
3.617840, 4.273949, 50
3.819331, 4.029819, 50
4.008615, 3.785689, 50
4.185693, 3.541560, 50
4.350565, 3.297430, 50
4.503230, 3.053301, 50
4.643688, 2.809171, 50
4.771940, 2.565042, 50
4.887986, 2.320912, 50
4.991825, 2.076782, 50
5.083458, 1.832653, 50
5.162884, 1.588523, 50
5.230103, 1.344394, 50
5.285117, 1.100264, 50
5.327923, 0.856134, 50
5.358524, 0.612005, 50
5.376917, 0.367875, 50
5.383105, 0.123746, 50
5.383147, 0.000840, 50
5.383147, 0.000000, 50
