0.003013, 0.120521, 50
0.015065, 0.241042, 50
0.039169, 0.482085, 50
0.075326, 0.723127, 50
0.123534, 0.964170, 50
0.183795, 1.205212, 50
0.256108, 1.446255, 50
0.340472, 1.687297, 50
0.436889, 1.928340, 50
0.545359, 2.169382, 50
0.665880, 2.410425, 50
0.798453, 2.651467, 50
0.943079, 2.892510, 50
1.099756, 3.133552, 50
1.268486, 3.374595, 50
1.449268, 3.615637, 50
1.642102, 3.856680, 50
1.846988, 4.097722, 50
2.044060, 3.941450, 50
2.207775, 3.274289, 50
2.388720, 3.618908, 50
2.581411, 3.853810, 50
2.778216, 3.936112, 50
2.975078, 3.937234, 50
3.170212, 3.902677, 50
3.361974, 3.835250, 50
3.548876, 3.738030, 50
3.729556, 3.613592, 50
3.902749, 3.463871, 50
4.067266, 3.290341, 50
4.221980, 3.094285, 50
4.365833, 2.877059, 50
4.497847, 2.640267, 50
4.617138, 2.385831, 50
4.722936, 2.115955, 50
4.814587, 1.833011, 50
4.891556, 1.539396, 50
4.953427, 1.237403, 50
4.999883, 0.929129, 50
5.030705, 0.616434, 50
5.045951, 0.304916, 50
5.049716, 0.075305, 50
5.049716, 0.000000, 50
