0.003704, 0.148148, 50
0.017234, 0.270603, 50
0.039805, 0.451432, 50
0.071451, 0.632903, 50
0.112214, 0.815275, 50
0.162155, 0.998806, 50
0.221342, 1.183756, 50
0.289861, 1.370376, 50
0.367807, 1.558907, 50
0.455285, 1.749565, 50
0.552411, 1.942528, 50
0.659307, 2.137913, 50
0.776094, 2.335744, 50
0.902890, 2.535915, 50
1.039797, 2.738144, 50
1.186893, 2.941913, 50
1.344213, 3.146413, 50
1.511738, 3.350498, 50
1.689371, 3.552651, 50
1.876921, 3.751002, 50
2.074091, 3.943400, 50
2.280469, 4.127559, 50
2.495533, 4.301274, 50
2.718667, 4.462686, 50
2.949193, 4.610524, 50
3.186408, 4.744292, 50
3.429624, 4.864327, 50
3.673726, 4.882043, 50
3.913974, 4.804966, 50
4.150361, 4.727727, 50
4.382957, 4.651931, 50
4.611889, 4.578632, 50
4.837310, 4.508424, 50
5.059387, 4.441546, 50
5.278286, 4.377972, 50
5.494161, 4.317499, 50
5.707151, 4.259798, 50
5.917374, 4.204468, 50
6.124927, 4.151059, 50
6.329882, 4.099100, 50
6.532287, 4.048102, 50
6.732166, 3.997573, 50
6.929517, 3.947018, 50
7.124314, 3.895942, 50
7.316506, 3.843852, 50
7.506020, 3.790263, 50
7.692755, 3.734702, 50
7.876591, 3.676722, 50
8.057387, 3.615927, 50
8.234987, 3.551998, 50
8.409224, 3.484743, 50
8.579932, 3.414158, 50
8.746958, 3.340510, 50
8.910179, 3.264433, 50
9.069531, 3.187031, 50
9.224754, 3.104456, 50
9.373219, 2.969311, 50
9.512935, 2.794310, 50
9.644591, 2.633129, 50
9.768892, 2.486025, 50
9.886513, 2.352420, 50
9.998062, 2.230975, 50
10.104051, 2.119780, 50
10.204882, 2.016609, 50
10.300840, 1.919176, 50
10.392108, 1.825349, 50
10.478772, 1.733287, 50
10.560848, 1.641510, 50
10.638293, 1.548903, 50
10.711027, 1.454690, 50
10.778946, 1.358378, 50
10.841931, 1.259703, 50
10.899860, 1.158576, 50
10.952612, 1.055031, 50
11.000071, 0.949194, 50
11.042134, 0.841246, 50
11.078704, 0.731408, 50
11.109700, 0.619922, 50
11.135052, 0.507042, 50
11.154704, 0.393025, 50
11.168610, 0.278133, 50
11.176741, 0.162623, 50
11.179360, 0.052372, 50
11.179360, 0.000000, 50
