0.006028, 0.241101, 50
0.018557, 0.250592, 50
0.039362, 0.416108, 50
0.068330, 0.579358, 50
0.105308, 0.739561, 50
0.150113, 0.896094, 50
0.202543, 1.048608, 50
0.262402, 1.197178, 50
0.329528, 1.342510, 50
0.403837, 1.486187, 50
0.485383, 1.630924, 50
0.574420, 1.780735, 50
0.671465, 1.940900, 50
0.777345, 2.117587, 50
0.893197, 2.317049, 50
1.020423, 2.544520, 50
1.160579, 2.803110, 50
1.315237, 3.093170, 50
1.485857, 3.412395, 50
1.673690, 3.756672, 50
1.879755, 4.121299, 50
2.104864, 4.502183, 50
2.349701, 4.896723, 50
2.614917, 5.304335, 50
2.901254, 5.726723, 50
3.209656, 6.168047, 50
3.541409, 6.635058, 50
3.888377, 6.939363, 50
4.238010, 6.992671, 50
4.586591, 6.971617, 50
4.933444, 6.937048, 50
5.277473, 6.880578, 50
5.616962, 6.789791, 50
5.949525, 6.651255, 50
6.272280, 6.455099, 50
6.582240, 6.199209, 50
6.876768, 5.890551, 50
7.153907, 5.542775, 50
7.412495, 5.171760, 50
7.652077, 4.791653, 50
7.852223, 4.002923, 50
8.008978, 3.135095, 50
8.153678, 2.893994, 50
8.286323, 2.652894, 50
8.406912, 2.411793, 50
8.515447, 2.170692, 50
8.611926, 1.929592, 50
8.696351, 1.688491, 50
8.768721, 1.447391, 50
8.829035, 1.206290, 50
8.877294, 0.965190, 50
8.913499, 0.724089, 50
8.937648, 0.482988, 50
8.949743, 0.241888, 50
8.952776, 0.060669, 50
8.952776, 0.000000, 50
8.952776, 0.000000, 50
